income,employment_type,credit_score,loan_amount,interest_rate,tenure_years,market_value,price_trend,fraud_flag,dti_ratio,ltv_ratio,default
107508,self-employed,300,83276,11.298206544347078,11,525625,rising,0,0.06455023502126973,0.1584323424494649,1
125955,salaried,467,151968,9.032106331838229,25,357721,rising,0,0.10054384502401652,0.42482269701806713,1
138324,self-employed,318,463089,12.52397882303788,27,427299,falling,0,0.2789881004019548,1.0837586795194933,1
80566,salaried,631,325194,10.312940183509319,18,191776,stable,0,0.33636397487774,1.6956970632404471,1
86703,salaried,755,116216,11.774380712282944,23,441390,stable,0,0.1116993260517706,0.26329549831215027,0
47192,salaried,408,265516,9.284579038487955,9,313996,falling,0,0.46885771599706166,0.8456031287022765,1
21062,salaried,567,396184,12.314964640431391,27,337831,rising,0,1.567530782135283,1.1727283760223306,1
104076,self-employed,744,71644,13.24471517604549,29,593624,rising,0,0.057365130609682666,0.12068919046399741,0
109780,self-employed,539,112021,6.464362566028161,22,292803,rising,1,0.08503446286512419,0.3825814626216261,1
41545,self-employed,600,218197,13.32929715574228,24,238761,falling,1,0.43767200224655994,0.9138720310268428,1
41689,salaried,402,92291,10.402965317903073,16,222226,stable,0,0.1844831170492616,0.4153024398585224,1
31174,salaried,549,478276,13.446659090902243,27,577873,rising,0,1.278512007869806,0.8276489816966703,1
108461,salaried,752,444754,9.313017063410147,21,437092,falling,0,0.34171576265508646,1.017529490359009,1
146174,contract,819,479392,8.79040485383035,17,101341,rising,0,0.27329985724775496,4.730484206786986,1
123033,salaried,452,353664,14.150607325172224,6,439698,rising,0,0.2395454877959572,0.8043338837110926,1
29348,self-employed,473,75675,7.511692675484013,29,285753,falling,0,0.21487835627640725,0.26482661599353285,1
43714,salaried,642,199359,13.442123252861432,17,449942,rising,1,0.3800441506153635,0.44307710771610564,1
58102,salaried,730,312318,9.840205725094041,11,388474,falling,0,0.4479449932876665,0.8039611402564908,0
94460,self-employed,623,142268,10.140954425512597,14,329141,stable,0,0.12550991601383302,0.432240286078003,0
122634,salaried,719,347142,8.08468281489484,27,429903,falling,0,0.23589298237030515,0.8074891312691468,0
109930,self-employed,784,234384,10.730422006190157,10,279488,rising,0,0.17767670335668154,0.8386191893748569,0
26801,contract,711,455328,8.252111962762113,7,336139,rising,0,1.4157680683556584,1.3545824792719678,1
123150,salaried,383,155410,5.392694142416524,7,428951,falling,0,0.10516308025443226,0.362302454126462,1
92267,salaried,412,387369,7.71998605344356,22,375457,rising,0,0.34986235598859833,1.0317266690992577,1
68136,salaried,631,356958,5.063790434065907,15,389044,rising,0,0.4365753786544558,0.9175260381859122,1
43625,contract,677,397235,14.783547870568567,26,158840,falling,0,0.7588061127029608,2.500849911860992,1
102873,salaried,340,362863,14.657472098197475,24,245767,falling,0,0.29394091096141195,1.4764512729536512,1
120843,self-employed,404,179887,8.95155297472305,9,241297,falling,0,0.12405007599392048,0.7455003584793843,1
92592,self-employed,501,346063,12.283708543396461,23,428216,rising,0,0.31145869333563736,0.8081505595307041,1
97052,self-employed,749,385299,8.45806098410425,26,438511,stable,0,0.3308355314676668,0.8786529870402339,1
64261,salaried,565,383713,11.71093157085976,23,129156,rising,0,0.49759703915801706,2.970926631360525,1
21542,self-employed,509,353472,13.05430043045979,19,288281,rising,0,1.3673753597623248,1.2261369982759878,1
41677,contract,417,251554,14.467562446922408,20,167453,falling,0,0.5029832601514824,1.5022364484362776,1
66732,salaried,676,336762,9.00212275849672,28,238901,falling,0,0.4205403704369718,1.4096299303895756,1
70343,salaried,839,84675,12.832979829560477,13,554124,stable,0,0.10031204242070994,0.15280875760660068,0
59081,contract,383,331063,7.659284506321188,8,105938,falling,0,0.4669620238881084,3.1250637165134325,1
82856,salaried,753,316317,14.903323037936483,19,139164,stable,0,0.3181393019214058,2.2729800810554455,1
113105,self-employed,813,421513,5.257695987643512,29,527746,stable,0,0.31056171993575293,0.7987043009326457,0
108858,salaried,686,338544,11.035288065011208,16,594137,falling,0,0.2591633136746955,0.5698079735818506,0
39065,salaried,649,231517,11.59505981651327,27,279271,falling,0,0.49387132556849694,0.829004801787511,0
144097,self-employed,595,120305,11.880455570741288,7,140282,falling,0,0.06957408319858614,0.8575939892502246,1
103460,salaried,557,218636,6.20387578789089,27,389945,stable,1,0.17610348604935885,0.5606841990537127,1
108092,salaried,380,489030,14.385297834731304,18,482681,falling,0,0.37701680050327496,1.0131536149133693,1
146116,salaried,567,138791,6.811832790500828,21,345470,rising,0,0.07915571646271911,0.4017454482299476,1
74693,salaried,718,209034,11.22753403239841,23,476875,falling,0,0.2332146251991485,0.4383412844036697,0
46962,salaried,534,120533,7.226760791230849,10,533505,rising,1,0.2138839203327513,0.2259266548579676,1
48295,salaried,610,237256,8.072164170212709,8,238666,falling,0,0.4093867550125962,0.9940921622686096,1
33807,contract,656,415735,10.464585417281244,11,195819,rising,0,1.0247754409836227,2.1230575174012736,1
62348,salaried,512,191650,9.171934185645764,23,346907,falling,0,0.2561563054682321,0.5524535394212282,1
46432,self-employed,348,181060,6.602256009765063,21,561873,stable,1,0.32495549046634503,0.32224363868703426,1
103285,salaried,426,199696,6.709364024208483,29,221900,rising,0,0.16112052411611882,0.8999369085173502,1
126995,self-employed,522,351338,9.181447881627996,20,389732,rising,0,0.23054582201399004,0.9014861494565496,1
111792,salaried,578,422047,12.572829782755008,19,353365,rising,0,0.31460733624349985,1.194365599309496,1
77854,contract,707,443605,13.979646468477885,26,484427,falling,0,0.47482574220121426,0.9157313692259103,1
60262,salaried,804,411447,5.841276622593829,12,93569,rising,0,0.5689696657927051,4.397257638747876,1
57080,salaried,593,292188,8.931039075594011,23,307966,rising,0,0.42657673440784866,0.948767071689732,1
21324,salaried,576,426047,6.002455637228766,12,117860,rising,0,1.6649745201025448,3.6148566095367385,1
111267,salaried,737,379535,5.165924806325979,22,282630,falling,0,0.2842524438213187,1.3428687683543856,1
144707,salaried,406,287501,11.617186826439566,20,387481,rising,0,0.1655650152837573,0.7419744451986033,1
55909,salaried,719,457010,11.024494419665878,24,525527,falling,0,0.6811813244140776,0.8696223029454243,1
109339,self-employed,728,370146,6.630191138148862,23,224587,rising,0,0.28210885411426845,1.6481185464875527,1
39870,salaried,674,347675,7.338128330930641,14,151695,falling,0,0.7266846417523618,2.2919344737796234,1
54578,salaried,372,233887,5.237077536445184,21,333078,rising,1,0.3571142829223008,0.7021988843454086,1
92124,self-employed,329,54986,13.349472056944037,17,322599,falling,0,0.04973911973716585,0.1704469015713006,1
137611,self-employed,487,344442,14.746905960485515,17,448893,rising,0,0.20858434282143143,0.7673142597456409,1
123605,salaried,663,313625,6.354595367946908,11,560443,falling,0,0.2114430376333212,0.5596019577370045,0
46790,salaried,750,368552,7.314752137652981,14,235976,stable,0,0.6563938163425234,1.5618198460860426,1
138874,salaried,494,250339,13.68409523946934,6,271007,stable,0,0.1502195035307785,0.9237362872545728,1
45289,self-employed,455,171950,14.264637979561849,8,385934,falling,0,0.31639397351822,0.4455425020858489,1
75129,self-employed,471,460051,9.196273828068104,29,410724,falling,0,0.5102900788421693,1.1200976811678889,1
113714,salaried,340,175355,5.5062247226907415,10,548364,stable,0,0.1285058714552884,0.31977846831666557,1
114246,self-employed,362,77798,5.393918336928194,28,85636,falling,0,0.05674742806458578,0.9084730720724928,1
35485,self-employed,322,141649,10.739498660690105,22,341578,rising,1,0.3326499459865671,0.4146900561511573,1
64482,salaried,659,377031,8.92895108893179,27,419273,stable,0,0.48725613349461866,0.8992494150589234,1
106188,self-employed,374,69477,5.286524275776545,10,587699,falling,1,0.05452358081892492,0.11821867997052914,1
24748,salaried,417,460482,10.832523923125567,29,476108,rising,1,1.5505697430095362,0.9671797155267292,1
106769,salaried,679,267400,5.113025365890225,27,363816,rising,0,0.20870602265951102,0.7349869164632672,0
29435,salaried,589,267060,12.873719581492729,21,347956,rising,0,0.7560727025649737,0.7675108347032383,1
23709,salaried,739,439959,8.064328227033716,18,307693,falling,0,1.5463853389008393,1.4298635328070513,1
143961,salaried,306,486742,5.402580030092321,28,80654,rising,0,0.2817557069854567,6.034939370644977,1
50355,contract,495,439570,10.883522209831533,15,134633,rising,0,0.7274517591765134,3.2649499008415472,1
75771,salaried,720,455105,8.976844144330547,23,97143,rising,1,0.5005268066498616,4.684897522209527,1
77799,salaried,492,336479,14.738004133571495,6,135934,falling,0,0.3604148725133571,2.4753115482513572,1
33116,salaried,447,454470,10.441986625037021,7,409478,falling,0,1.1436314772315497,1.1098764768803209,1
45470,contract,501,398754,7.752391810370083,15,183463,rising,0,0.7308005278205411,2.173484571821021,1
62344,salaried,743,323586,12.094388646339748,10,205851,rising,0,0.43252758886179904,1.5719428130055235,1
62918,salaried,718,358433,7.714920025427113,18,109087,rising,0,0.4747356347415154,3.28575357283636,1
72224,salaried,726,365891,14.04243291407565,23,222690,stable,0,0.4221715311623099,1.6430508779020163,1
59298,salaried,778,349471,8.747219705073764,20,350590,falling,0,0.49112252240098037,0.9968082375424285,1
128492,contract,774,459415,10.498685627762052,25,560398,falling,0,0.29795305025475,0.8198012840873807,0
100219,contract,425,384971,5.505731038242288,26,444271,rising,0,0.3201081298622683,0.8665229105658483,1
81629,salaried,694,156464,9.261212379522307,28,391011,falling,0,0.15973081462062094,0.40015242537933715,0
86040,contract,624,181184,13.32363539660995,11,524244,falling,0,0.1754842708817604,0.34561005943797163,0
119518,self-employed,691,137051,13.05648805363342,12,402245,rising,0,0.09555813071392315,0.34071523573941254,0
119835,self-employed,739,200653,7.243185588535263,23,238272,rising,0,0.13953422066452484,0.8421174120333065,0
48016,salaried,503,295300,7.260790710105627,24,306179,rising,0,0.5125027768521604,0.9644684971862865,1
43960,salaried,785,109722,13.173053122132368,20,430218,stable,0,0.20799590536851684,0.25503814345285414,0
53591,salaried,330,142036,14.303984201693256,26,579307,stable,0,0.22086419983454933,0.24518260611385673,1
102848,self-employed,687,278634,5.9536092127300355,11,272537,falling,0,0.22576520690728064,1.0223712743590778,1
123333,salaried,733,197595,9.500586394262253,13,582716,falling,0,0.13351049597431344,0.3390931431434867,0
131732,salaried,675,379104,8.37454278964229,17,297508,rising,0,0.23982024109555763,1.2742648937171437,1
134821,salaried,643,298709,13.706884554574394,5,198422,falling,0,0.18463308139434262,1.5054227857798026,1
87641,self-employed,742,331696,5.835249146800187,12,597340,falling,0,0.3153927195414627,0.5552884454414572,0
56395,salaried,374,191880,7.111259425580374,28,430036,rising,1,0.28353577444808936,0.4461952022621362,1
131276,self-employed,454,285419,12.524683375864942,26,299631,stable,0,0.18118252130371634,0.9525683257072867,1
149695,contract,729,204692,5.512938489812155,8,462188,rising,0,0.11394947504369997,0.44287605909283667,0
42700,salaried,662,313031,9.925353807142892,7,119148,rising,0,0.6109113973458236,2.62724510692584,1
54620,self-employed,747,343946,9.421070346797201,7,425072,falling,0,0.5247558891736849,0.8091476267549969,1
123214,salaried,533,135024,8.344011789887487,26,231770,falling,1,0.09132079146850196,0.5825775553350304,1
148148,self-employed,561,295809,8.945723153189238,17,515686,falling,0,0.16639272889272888,0.5736223205594102,1
40559,salaried,424,168639,10.29940586930233,12,565287,rising,1,0.34648906531226115,0.2983245678743718,1
113045,self-employed,544,430392,6.613673583883831,11,393804,stable,0,0.3172718828784997,1.0929091629338452,1
113396,self-employed,841,131938,10.719958782835928,5,527126,falling,0,0.0969596223264783,0.2502968929629728,0
81642,contract,784,267813,13.054323292999863,20,377594,falling,0,0.2733611376497391,0.7092617997108005,0
96539,self-employed,421,302100,12.60160929790159,10,267535,stable,0,0.26077543790592406,1.129198048853421,1
41732,salaried,424,434890,6.538999046937737,11,375901,falling,0,0.8684183200741238,1.156926956831719,1
148675,self-employed,848,338193,6.492494697414739,16,158012,rising,0,0.18955944173532874,2.1402994709262586,1
111362,self-employed,469,389933,7.681743677449133,27,448894,falling,0,0.2917908861790078,0.8686527331619491,1
50354,salaried,423,134526,8.610747263410373,13,469187,rising,0,0.2226337530285578,0.2867214991037689,1
33843,salaried,334,451062,9.084555814084826,15,543463,rising,0,1.11067281269391,0.8299773857649922,1
130008,contract,386,96220,11.796972168333452,14,545231,falling,0,0.06167569175230242,0.17647565894088926,1
134065,self-employed,500,358307,5.5668043216583545,25,504606,stable,0,0.22271970064272306,0.7100728092809043,1
91726,self-employed,668,446981,5.346727042260664,5,136116,rising,0,0.40608351685091104,3.2838240912163155,1
37640,salaried,376,429270,8.919105629439091,22,224233,falling,0,0.95038522848034,1.9143926183924758,1
72528,self-employed,358,393630,11.971636921379805,8,112152,rising,0,0.4522736046768145,3.5097902846137385,1
58413,salaried,730,488486,6.934353429564826,9,553387,falling,0,0.6968853965156158,0.8827204108517186,1
148142,self-employed,799,125277,11.415044812562517,13,186379,falling,0,0.07047123705633784,0.6721626363485157,0
72638,salaried,408,416389,7.598281379402994,21,306905,falling,0,0.47769877107482767,1.3567357977224221,1
72736,self-employed,577,172332,13.860861088135163,7,100836,rising,0,0.19744005719313681,1.7090324883970012,1
127892,contract,367,284231,13.956899442666165,20,301439,falling,0,0.18520248855805418,0.9429138233606136,1
130133,salaried,368,72931,7.972872042813265,9,539759,stable,0,0.04670286040691703,0.13511770994091807,1
126357,contract,464,139116,7.299937539632405,20,266720,falling,0,0.09174798388692355,0.5215806838632273,1
88866,salaried,788,301671,9.113039720662313,7,237403,falling,0,0.2828894065221795,1.2707126700168068,1
39087,self-employed,604,367777,7.405315851801487,24,579208,stable,0,0.7840991463487434,0.6349653319705529,1
61430,self-employed,664,101913,11.723838432917036,19,221835,rising,0,0.13825085463128764,0.4594090202177294,0
44504,salaried,678,300216,13.260646845482855,7,411588,falling,0,0.5621517166996225,0.7294090206711565,1
27114,self-employed,642,144776,11.73092130911217,24,173109,stable,0,0.4449607828673994,0.8363285559965109,0
98859,self-employed,653,75991,13.243504472493495,18,230259,rising,0,0.06405672051440267,0.3300240164336682,0
119657,salaried,715,235917,8.969921622074741,20,223029,falling,0,0.16430087667248885,1.0577862071748516,1
30975,salaried,408,154092,6.563169707088608,21,477595,rising,0,0.41456012913640033,0.3226415686931396,1
31023,self-employed,796,279577,12.379509473975922,28,501175,falling,0,0.7509938862564334,0.5578430687883473,1
41447,self-employed,640,236384,8.604745051415538,24,162018,falling,0,0.4752736426440193,1.4589983828957276,1
110469,self-employed,682,453777,11.712708252291325,27,203076,rising,1,0.3423109650671229,2.234518111445961,1
145899,self-employed,832,460117,7.706439419817657,22,238177,falling,0,0.26280566236460384,1.9318280102612764,1
43959,salaried,599,287113,5.8122963480667265,22,474093,rising,0,0.544281792882762,0.6056048074955758,1
86203,self-employed,438,145556,14.925817954877633,26,259425,rising,0,0.14071049344763717,0.5610716006552954,1
139156,salaried,658,375019,6.562015079305993,18,425932,rising,0,0.2245794887272797,0.8804668350816562,1
49703,salaried,798,206989,14.884209939634811,22,439014,stable,0,0.347043102696685,0.4714861029488809,0
29337,salaried,684,374264,14.772799325664472,19,295657,rising,1,1.063117110361205,1.2658722776731144,1
66427,salaried,579,445204,12.938181039080396,19,425452,stable,0,0.5585128537090842,1.0464259187875482,1
141507,salaried,782,422185,11.594229620819975,10,524783,falling,0,0.24862433189406413,0.8044944291259435,0
81529,salaried,410,178467,10.778070502510847,19,400057,rising,0,0.18241668608715916,0.44610393018994793,1
122023,self-employed,438,457472,13.661015453778347,22,82637,falling,0,0.31242197509212744,5.535922165615887,1
104665,salaried,734,430634,7.894395216194879,8,545994,falling,1,0.34286692463255786,0.7887156269116511,1
125787,salaried,808,268800,9.67681212484877,27,384169,falling,0,0.1780788157758751,0.6996920626078627,0
51921,salaried,572,176155,11.193899693665019,12,317989,rising,0,0.28272921040298404,0.553965703216149,1
53307,salaried,398,340374,9.11190475869491,19,312259,rising,0,0.5320970979421089,1.0900374368713153,1
47355,salaried,403,109778,9.27486454090268,7,441652,rising,0,0.19318269806074684,0.24856221640567686,1
123268,salaried,513,95833,8.302846675020845,19,162464,rising,0,0.0647863462807325,0.5898722178451842,1
147016,self-employed,464,334769,10.64231816684536,17,370886,rising,0,0.1897576907728864,0.9026196728914005,1
24835,self-employed,819,82088,13.50574528015116,13,91831,rising,0,0.27544460103348767,0.8939029303829862,1
40159,self-employed,583,260722,7.015283780063129,6,193768,rising,0,0.5410202777293591,1.3455369307625613,1
124346,salaried,816,484383,14.344330387534415,28,326983,rising,1,0.3246204140060798,1.481370591131649,1
67605,salaried,463,416081,11.890876537482296,12,427236,rising,0,0.5128824298005572,0.9738903088691028,1
141790,self-employed,363,246375,13.232732126800302,24,433023,rising,0,0.14480040905564567,0.5689651588945622,1
125616,salaried,390,126361,10.561906926300116,21,430514,stable,0,0.08382756442915977,0.29351194153964794,1
58088,salaried,416,400373,12.795167014240635,17,468681,rising,0,0.574377094523252,0.8542548129751366,1
